"X"	"Y"	"A_akallopisos"	"A_akindynos"	"A_allardi"	"A_barberi"	"A_bicinctus"	"A_chagosensis"	"A_chrysogaster"	"A_chrysopterus"	"A_clarkii"	"A_ephippium"	"A_frenatus"	"A_fuscocaudatus"	"A_latezonatus"	"A_latifasciatus"	"A_leukocranos"	"A_mccullochi"	"A_melanopus"	"A_nigripes"	"A_ocellaris"	"A_omanensis"	"A_pacificus"	"A_percula"	"A_perideraion"	"A_polymnus"	"A_rubrocinctus"	"A_sandaracinos"	"A_sebae"	"A_thiellei"	"A_tricinctus"	"P_biaculeatus"
"2083"	-248.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	1	1	NA	NA	1
"2084"	-246.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	1	1	NA	NA	1
"2085"	-243.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	1	1	NA	NA	1
"2086"	-241.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	1	1	NA	NA	1
"2087"	-238.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	1	1	NA	NA	1
"2088"	-236.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2089"	-233.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2090"	-231.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2091"	-228.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2092"	-226.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2093"	-223.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2094"	-221.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2095"	-218.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2096"	-216.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2097"	-213.75	-23.75	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1
"2098"	-211.25	-23.75	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1
"2099"	-208.75	-23.75	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1
"2100"	-206.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2101"	-203.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2102"	-201.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2103"	-198.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2104"	-196.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2105"	-193.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2106"	-191.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2107"	-188.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2108"	-186.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2109"	-183.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2110"	-181.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2111"	-178.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2112"	-176.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2113"	-173.75	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2114"	-171.25	-23.75	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2115"	-168.75	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2116"	-166.25	-23.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2117"	-163.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2118"	-161.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2119"	-158.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2120"	-156.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2121"	-153.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2122"	-151.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2123"	-148.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2124"	-146.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2125"	-143.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2126"	-141.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2127"	-138.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2128"	-136.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2129"	-133.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2130"	-131.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2131"	-128.75	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2132"	-126.25	-23.75	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2133"	-328.75	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2134"	-326.25	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2135"	-323.75	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2136"	-321.25	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2137"	-318.75	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2138"	-316.25	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2139"	-313.75	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2140"	-311.25	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2141"	-308.75	-26.25	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2142"	-306.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2143"	-303.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2144"	-301.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2145"	-298.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2146"	-296.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2147"	-293.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2148"	-291.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2149"	-288.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2150"	-286.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2151"	-283.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2152"	-281.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2153"	-278.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2154"	-276.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2155"	-273.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2156"	-271.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2157"	-268.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2158"	-266.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2159"	-263.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2160"	-261.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2161"	-258.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2162"	-256.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2163"	-253.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2164"	-251.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
"2165"	-248.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
"2166"	-246.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
"2167"	-243.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
"2168"	-241.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2169"	-238.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2170"	-236.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2171"	-233.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2172"	-231.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2173"	-228.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2174"	-226.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2175"	-223.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2176"	-221.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2177"	-218.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2178"	-216.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2179"	-213.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2180"	-211.25	-26.25	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1
"2181"	-208.75	-26.25	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	1
"2182"	-206.25	-26.25	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2183"	-203.75	-26.25	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2184"	-201.25	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2185"	-198.75	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2186"	-196.25	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2187"	-193.75	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2188"	-191.25	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2189"	-188.75	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2190"	-186.25	-26.25	NA	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	1
"2191"	-183.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2192"	-181.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2193"	-178.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2194"	-176.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2195"	-173.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2196"	-171.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2197"	-168.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2198"	-166.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2199"	-163.75	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2200"	-161.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2201"	-158.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2202"	-156.25	-26.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2203"	-153.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2204"	-151.25	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2205"	-148.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2206"	-146.25	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2207"	-143.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2208"	-141.25	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2209"	-138.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2210"	-136.25	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2211"	-133.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2212"	-131.25	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2213"	-128.75	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2214"	-126.25	-26.25	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2215"	-328.75	-28.75	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2216"	-326.25	-28.75	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
